Wikipedia_movie_ID,title,Movie_genres,Movie_year_released,averageRating,numVotes,e_count,i_count,extro_proportion,number of characters,extroverted_bin,treatment,Propensity_score
4729,batman & robin,"['Superhero movie', 'Action', 'Action/Adventure', 'Thriller', 'Science Fiction', 'Master Criminal Films', 'Fantasy', 'Crime Fiction', 'Superhero', 'Buddy film']",0.173647662314217,5.9,-0.5595166354053471,1,4,0.2,5,"(0.158, 0.211]",0,0.6261484772809196
93760,showgirls,"['Sexploitation', 'Drama', 'Erotic Drama']",0.0524250561462963,5.0,-0.28246908622225253,7,2,0.7777777777777778,9,"(0.737, 0.789]",1,0.625499169617837
15169291,12 rounds,"['Action', 'Action Thrillers', 'Crime Fiction', 'Thriller']",0.9009832993217411,6.3,-0.5675396500321537,0,2,0.0,2,,0,0.6142095739167762
1376794,romper stomper,"['Action', 'Drama', 'Psychological thriller', 'Teen', 'Crime Fiction', 'World cinema']",-0.12940885310558473,3.3,-0.5650513755300622,0,1,0.0,1,,0,0.6311630710406444
600235,manhunter,"['Mystery', 'Detective', 'Thriller', 'Psychological thriller', 'Drama', 'Crime Fiction', 'Crime Thriller', 'Slasher']",-0.4930766716093468,6.5,-0.5674413769475529,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6371033059230324
5866831,prince of persia: the sands of time,"['Romance Film', 'Action/Adventure', 'Fantasy', 'Swashbuckler films', 'Adventure']",0.9615946024057015,8.5,-0.5466939633266392,4,2,0.6666666666666666,6,"(0.632, 0.684]",1,0.6130005194477746
255898,mad max,"['Doomsday film', 'Apocalyptic and post-apocalyptic fiction', 'Cult', 'Thriller', 'Tragedy', 'Action', 'Science Fiction', 'Biker Film', 'Chase Movie', 'Adventure', 'World cinema']",-0.9173557931970692,6.8,0.28595422787872843,7,5,0.5833333333333334,12,"(0.579, 0.632]",1,0.6359527553976694
28245273,on the road,"['Adventure', 'Drama']",1.082817208573622,5.9,-0.5675121335684654,0,1,0.0,1,,0,0.6111829551796687
105434,trainspotting,"['Comedy', 'Addiction Drama', 'Cult', 'Drama', 'Indie', 'Film adaptation', 'Crime Fiction', 'Comedy-drama', 'Black comedy', 'Buddy film']",0.11303635923025664,8.1,2.233019198456779,4,4,0.5,8,"(0.474, 0.526]",1,0.600207924450286
481649,basic instinct,"['Mystery', 'Erotic thriller', 'Thriller', 'Psychological thriller', 'Drama', 'LGBT', 'Crime Thriller']",-0.12940885310558473,7.0,0.27078479453975424,0,4,0.0,4,,0,0.6232095099776085
1499348,happy feet,"['Comedy', 'Romance Film', 'Music', 'Computer Animation', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', 'Adventure Comedy']",0.7191493900698601,6.4,0.2029252641612335,4,7,0.36363636363636365,11,"(0.316, 0.368]",0,0.609792360200554
1428132,cool runnings,"['Comedy', 'Adventure', 'Sports', 'Family Film']",-0.0687975500216244,7.0,-0.13174569090836613,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6260537587514374
754323,josie and the pussycats,"['Comedy', 'Teen', 'Musical', 'Parody']",0.41609287465005834,6.2,-0.5587029342648528,1,0,1.0,1,"(0.947, 1.0]",1,0.6221517141003058
677929,half baked,"['Comedy', 'Stoner film', 'Cult', 'Crime Fiction']",0.23425896539817734,6.6,-0.30530382016008645,5,5,0.5,10,"(0.474, 0.526]",1,0.6227253042627682
31164654,koizora,['Japanese Movies'],0.7797606931538205,6.8,-0.5530738519789209,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6160830277332017
9979,eyes wide shut,"['Erotica', 'Mystery', 'Erotic thriller', 'Marriage Drama', 'Thriller', 'Psychological thriller', 'Drama', 'Romance Film', 'Erotic Drama', 'Surrealism']",0.29487026848213765,7.5,0.8624437967637402,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6104862878839765
18394730,how to train your dragon,"['Comedy', 'Action', 'Fantasy', 'Computer Animation', 'Family Film', 'Animation', 'Adventure']",0.9615946024057015,8.1,2.49722835186763,14,11,0.56,25,"(0.526, 0.579]",1,0.5832339399228328
535971,bloodsport,"['Action', 'Action/Adventure', 'Sports', 'Biography', 'Martial Arts Film']",-0.37185406544142613,6.7,-0.5671858669275909,2,2,0.5,4,"(0.474, 0.526]",1,0.6351328744019896
23286957,a nightmare on elm street,"['Mystery', 'Horror', 'Thriller', 'Teen', 'Slasher', 'Remake']",0.9615946024057015,7.4,0.4416974123540219,5,1,0.8333333333333334,6,"(0.789, 0.842]",1,0.6034156890800565
2706105,wolf creek,"['Horror', 'Cult', 'Road-Horror', 'Indie', 'Crime Fiction', 'Road movie', 'Slasher']",0.6585380869858998,6.2,-0.2650393719374607,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6153211430033945
5016250,watchmen,"['Superhero movie', 'Mystery', 'Action', 'Action/Adventure', 'Thriller', 'Drama', 'Science Fiction', 'Crime Fiction', 'Superhero', 'Film adaptation']",0.9009832993217411,7.6,1.6799579329405898,2,5,0.2857142857142857,7,"(0.263, 0.316]",0,0.5923225539292201
234537,equilibrium,"['Action', 'Drama', 'Thriller', 'Science Fiction', 'Dystopia', 'Future noir']",0.4767041777340187,6.8,-0.5619144986696059,2,2,0.5,4,"(0.474, 0.526]",1,0.6211826046471661
103029,breaking away,"['Comedy', 'Drama', 'Coming of age', 'Sports', 'Family Film', 'Comedy-drama']",-0.9173557931970692,7.7,-0.4693884240562929,6,3,0.6666666666666666,9,"(0.632, 0.684]",1,0.643039484775899
172299,dumbo,"['Musical', 'Drama', ""Children's"", 'Animated Musical', 'Fantasy', 'Music', ""Children's/Family"", 'Animation', 'Family Film', ""Children's Fantasy""]",-3.220585310387562,7.2,-0.020382631438778435,0,1,0.0,1,,0,0.6752111419437903
1256990,candyman,"['Horror', 'Cult', 'Thriller', 'Psychological thriller', 'Slasher', 'Supernatural', 'Film adaptation']",-0.12940885310558473,6.7,-0.18149152633327373,0,2,0.0,2,,0,0.627521784052636
654530,legends of the fall,"['Romance Film', 'Drama', 'Western', 'Period piece', 'War film', 'Family Drama', 'Film adaptation', 'Romantic drama']",-0.008186246937664047,7.5,0.13151610996693308,2,5,0.2857142857142857,7,"(0.263, 0.316]",0,0.6225437082285175
3701905,the polar express,"['Fantasy', 'Computer Animation', 'Family Film', 'Animation', 'Christmas movie']",0.5979267839019394,6.6,0.3266785941372857,5,2,0.7142857142857143,7,"(0.684, 0.737]",1,0.6106167226651729
106344,the elephant man,"['Biography', 'History', 'Drama']",-0.8567444901131088,8.2,0.4273141636918538,6,3,0.6666666666666666,9,"(0.632, 0.684]",1,0.6336335093801015
32026934,seeking a friend for the end of the world,"['Comedy', 'Science Fiction', 'Romance Film', 'Drama']",1.082817208573622,6.7,-0.10468914525608332,1,1,0.5,2,"(0.474, 0.526]",1,0.6066976338036714
451817,taxi,"['Comedy', 'Action', 'Action/Adventure', 'Thriller', 'Crime Fiction', 'Heist']",0.5979267839019394,6.6,-0.5616000247988834,1,1,0.5,2,"(0.474, 0.526]",1,0.6191768339391764
1356971,sabrina,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Black-and-white', 'Comedy-drama']",-2.4326383702960777,7.6,-0.29709212121084644,3,3,0.5,6,"(0.474, 0.526]",1,0.6654877913174856
444767,seabiscuit,"['Sports', 'History', 'Drama', 'Period piece']",0.5373154808179791,7.3,-0.2694577298211111,0,1,0.0,1,,0,0.6173741247667854
17901688,madagascar,"['Comedy', ""Children's"", 'Fantasy', 'Computer Animation', 'Family Film', 'Animation', 'Adventure']",0.6585380869858998,7.2,-0.5671622813872867,20,22,0.47619047619047616,42,"(0.474, 0.526]",0,0.6182273564815748
948337,the manchurian candidate,"['Drama', 'Mystery', 'Thriller']",0.5979267839019394,7.9,-0.259308085643544,7,2,0.7777777777777778,9,"(0.737, 0.789]",1,0.6162717352970148
8737659,speed racer,"['Action', 'Sports', 'Chase Movie', 'Family Film', 'Adventure', 'Adventure Comedy']",0.8403719962377808,7.2,-0.5548427675017348,6,6,0.5,12,"(0.474, 0.526]",1,0.6150940823864823
30818824,lawless,"['Drama', 'Crime Fiction', 'Western']",1.082817208573622,6.6,-0.5633964567853854,5,3,0.625,8,"(0.579, 0.632]",1,0.6111431508416116
9235373,behind the mask: the rise of leslie vernon,"['Horror Comedy', 'Comedy', 'Mockumentary', 'Horror', 'Cult', 'Media Satire', 'Slasher']",0.7191493900698601,6.7,-0.4689520915606655,1,0,1.0,1,"(0.947, 1.0]",1,0.6162787561662247
484102,malèna,"['World cinema', 'Drama']",0.355481571566098,7.4,-0.13784648400038166,0,1,0.0,1,,0,0.6191199786991743
239589,the birdcage,"['Comedy', 'LGBT']",0.11303635923025664,7.2,-0.1855678938825135,3,2,0.6,5,"(0.579, 0.632]",1,0.6235775902452892
301574,the little mermaid,"['Costume drama', 'Romance Film', 'Musical', 'Fantasy', 'Family Film', 'Animation']",-0.3112427623574658,7.4,-0.5633178383177048,10,13,0.43478260869565216,23,"(0.421, 0.474]",0,0.6341106370153667
237303,bruce almighty,"['Comedy', 'Drama', 'Fantasy', 'Fantasy Comedy', 'Religious Film', 'Heavenly Comedy']",0.5373154808179791,6.8,1.0979454167010152,3,1,0.75,4,"(0.737, 0.789]",1,0.6041454267825409
2191058,les visiteurs,"['Comedy', 'World cinema', 'Fantasy']",-0.0687975500216244,6.3,-0.5614820970973624,3,1,0.75,4,"(0.737, 0.789]",1,0.63013902207887
19878320,baseketball,"['Comedy', 'Parody', 'Gross-out film', 'Sports', 'Gross out', 'Slapstick', 'Absurdism']",0.23425896539817734,6.5,-0.31186453128803354,3,1,0.75,4,"(0.737, 0.789]",1,0.6227880313906615
466340,a cinderella story,"['Comedy', 'Romance Film', 'Romantic comedy', ""Children's"", 'Teen', 'Family Film']",0.5979267839019394,5.9,-0.2049473461657845,5,1,0.8333333333333334,6,"(0.789, 0.842]",1,0.6157484271743758
239587,finding nemo,"['Comedy', ""Children's"", 'Family-Oriented Adventure', 'Computer Animation', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', 'Adventure Comedy']",0.5373154808179791,8.2,3.7116635458235883,13,9,0.5909090909090909,22,"(0.579, 0.632]",1,0.5784459302324788
5533243,the bridges of madison county,"['Romance Film', 'Drama', 'Period piece', 'Film adaptation', 'Romantic drama']",0.0524250561462963,7.6,-0.2264691516933522,0,2,0.0,2,,0,0.6249651519613909
2728423,waterloo bridge,"['Black-and-white', 'Romance Film', 'War film', 'Drama']",-3.2811966134715225,7.4,-0.5553341329247385,3,1,0.75,4,"(0.737, 0.789]",1,0.6808916060815385
44696,it happened one night,"['Comedy', 'Romance Film', 'Romantic comedy', 'Black-and-white', 'Road movie', 'Pre-Code', 'Screwball comedy']",-3.6448644319752845,8.1,-0.13695023346882268,3,0,1.0,3,"(0.947, 1.0]",1,0.6827312169681423
417891,the ninth gate,"['Mystery', 'Horror', 'Thriller', 'Psychological thriller', 'Drama', 'Fantasy', 'Supernatural']",0.29487026848213765,6.7,0.19259872843138504,1,4,0.2,5,"(0.158, 0.211]",0,0.6169488486315029
7271954,blood and chocolate,"['Romance Film', 'Horror', 'Drama', 'Creature Film', 'Teen', 'Crime Fiction', 'Romantic drama']",0.7797606931538205,5.3,-0.4962091143055339,2,3,0.4,5,"(0.368, 0.421]",0,0.6155355069388342
129585,dances with wolves,"['Costume drama', 'Action/Adventure', 'Western', 'Drama', 'Period piece', 'War film', 'Film adaptation', 'Epic Western', 'Epic', 'Adventure', 'Revisionist Western', 'Indian Western']",-0.25063145927350544,8.0,0.5452104178257005,0,3,0.0,3,,0,0.6225832480051904
23524192,the karate kid,"['Chinese Movies', 'Action', 'Action/Adventure', 'Drama', 'Sports', 'Japanese Movies', 'Martial Arts Film', 'Family Drama', 'Family Film', 'Remake']",0.9615946024057015,7.3,0.37038653124432225,2,2,0.5,4,"(0.474, 0.526]",1,0.6041099805501877
18640429,never back down,"['Action', 'Action/Adventure', 'Thriller', 'Drama', 'Coming of age', 'Sports', 'Martial Arts Film', 'Teen']",0.8403719962377808,6.5,-0.15465904331388067,2,2,0.5,4,"(0.474, 0.526]",1,0.6112310770939362
5456819,disturbia,"['Drama', 'Mystery', 'Teen', 'Thriller']",0.7797606931538205,6.8,0.39377159445592047,2,4,0.3333333333333333,6,"(0.316, 0.368]",0,0.6069289789586875
31269549,judy moody and the not bummer summer,"['Comedy', 'Adventure', 'Family Film']",1.0222059054896617,4.3,-0.5542256125304419,2,0,1.0,2,"(0.947, 1.0]",1,0.6120643223139608
1371138,the fox and the hound,"['Coming of age', 'Animated Musical', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', 'Family-Oriented Adventure']",-0.7961331870291485,7.2,-0.1769945499819427,1,4,0.2,5,"(0.158, 0.211]",0,0.638342907869573
40672,léon: the professional,"['Action', 'Action/Adventure', 'Thriller', 'Drama', 'Coming of age', 'Indie', 'Crime Fiction', 'Crime Thriller', 'World cinema', 'Buddy film']",-0.008186246937664047,8.5,4.210049597991295,2,2,0.5,4,"(0.474, 0.526]",1,0.5828232972884877
1067272,bandits,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Crime Fiction', 'Buddy film', 'Heist']",0.41609287465005834,5.6,-0.5673313110928,2,2,0.5,4,"(0.474, 0.526]",1,0.622234258717691
358367,pete's dragon,"['Musical', 'Fantasy Adventure', 'Fantasy', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy""]",-1.03857839936499,6.3,-0.46536708943442956,4,1,0.8,5,"(0.789, 0.842]",1,0.6449512281925336
12758034,hannah montana: the movie,"['Comedy', 'Romance Film', 'Musical', 'Drama', 'Teen', 'Musical comedy', ""Children's/Family"", 'Family Film']",0.9009832993217411,4.6,-0.3913438711897488,1,0,1.0,1,"(0.947, 1.0]",1,0.612509052878106
246963,wild at heart,"['Romance Film', 'Thriller', 'Drama', 'Indie', 'Crime Fiction', 'Road movie', 'Crime Thriller', 'Romantic drama', 'Black comedy']",-0.25063145927350544,7.2,-0.17928234739144852,5,2,0.7142857142857143,7,"(0.684, 0.737]",1,0.6294859476597808
11501271,anna karenina,"['Costume drama', 'Romance Film', 'Drama']",0.173647662314217,5.2,-0.5674728243346251,2,2,0.5,4,"(0.474, 0.526]",1,0.6262242701516145
29454281,the help,"['Comedy-drama', 'Drama', 'Period piece']",1.0222059054896617,6.2,-0.5668792549036366,3,3,0.5,6,"(0.474, 0.526]",1,0.6121865900303254
543433,a league of their own,"['Comedy', 'Drama', 'Ensemble Film', 'Sports', 'Americana', 'Comedy-drama', 'Feminist Film']",-0.12940885310558473,7.3,-0.10376930918422016,8,7,0.5333333333333333,15,"(0.526, 0.579]",1,0.6267821545161653
2821933,the time machine,"['Doomsday film', 'Action', 'Action/Adventure', 'Drama', 'Science Fiction', 'Dystopia', 'Film adaptation', 'Epic', 'Time travel', 'Adventure']",-2.0689705517923156,7.5,-0.39532982750115586,1,5,0.16666666666666666,6,"(0.158, 0.211]",0,0.6606827388950847
28413162,the tourist,"['Romance Film', 'Action', 'Action/Adventure', 'Drama', 'Thriller']",0.9615946024057015,5.6,-0.5673942058669446,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6132003536498856
176762,whale rider,"['Drama', 'Coming of age', 'Indie', 'Family Drama', 'Childhood Drama', 'Family Film', 'Feminist Film', 'World cinema']",0.4767041777340187,7.5,-0.3960570483272015,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6195929512224657
6446995,the whole nine yards,"['Comedy', 'Action', 'Action/Adventure', 'Drama', 'Crime Comedy', 'Crime Fiction', 'Adventure', 'Gangster Film', 'Black comedy']",0.355481571566098,6.7,-0.0711111977096937,3,0,1.0,3,"(0.947, 1.0]",1,0.6184793250145159
106117,thelma & louise,"['Comedy', 'Drama', 'Chase Movie', 'Female buddy film', 'Crime Fiction', 'Road movie', 'Comedy-drama', 'Outlaw', 'Feminist Film', 'Buddy film']",-0.19002015618954507,7.6,0.0876745214648395,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.62595365866712
695780,casino,"['Drama', 'Period piece', 'Biography', 'Crime Fiction', 'Film adaptation', 'Gangster Film']",0.0524250561462963,6.3,-0.5673470347863362,2,7,0.2222222222222222,9,"(0.211, 0.263]",0,0.6282110253786252
28150124,50/50,"['Comedy', 'Biography', 'Comedy-drama', 'Drama']",1.0222059054896617,7.9,-0.5675357191087697,0,1,0.0,1,,0,0.6121929328287871
1056696,cat people,"['Erotica', 'Horror', 'Cult', 'Thriller', 'Erotic thriller']",-0.7355218839451881,7.2,-0.4681423213435552,2,2,0.5,4,"(0.474, 0.526]",1,0.6400950909946509
2701261,marie antoinette,"['Biography', 'Japanese Movies', 'History', 'Drama']",0.7191493900698601,7.3,-0.5549371096629515,4,5,0.4444444444444444,9,"(0.421, 0.474]",0,0.6171059422808403
161897,cool hand luke,"['Prison', 'Drama', 'Crime Fiction', 'Film adaptation', 'Prison film']",-1.6446914302045934,8.1,0.1609076241093301,1,3,0.25,4,"(0.211, 0.263]",0,0.6488397465879401
2236472,transformers,"['Doomsday film', 'Action', 'Thriller', 'Science Fiction', 'Alien Film', 'Disaster']",0.7797606931538205,8.0,-0.4766213230829093,24,19,0.5581395348837209,43,"(0.526, 0.579]",1,0.6153468384718569
281069,sinbad: legend of the seven seas,"['Fantasy Adventure', 'Fantasy', 'Mythological Fantasy', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy""]",0.5373154808179791,6.7,-0.3390665211055255,3,2,0.6,5,"(0.579, 0.632]",1,0.6180430948693814
33720652,goon,"['Comedy', 'Sports']",1.0222059054896617,6.8,-0.21501837187567097,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6087814657538413
97646,die hard,"['Action/Adventure', 'Action', 'Crime Fiction', 'Thriller']",-0.37185406544142613,8.2,3.034503029073552,10,13,0.43478260869565216,23,"(0.421, 0.474]",0,0.6005416101191615
680006,the jungle book,"['Musical', 'Drama', 'Fantasy', 'Family Film', 'Animation', 'Adventure']",-1.6446914302045934,6.7,-0.549748290796031,9,6,0.6,15,"(0.579, 0.632]",1,0.6554007621472628
4227,barry lyndon,"['Costume drama', 'Romance Film', 'Drama', 'Period piece', 'War film', 'New Hollywood', 'Film adaptation']",-1.1598010055329107,8.1,0.13260890666769362,8,3,0.7272727272727273,11,"(0.684, 0.737]",1,0.641317215131727
2991187,untamed heart,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Romantic drama', 'Medical fiction']",-0.0687975500216244,6.8,-0.508941375146409,0,1,0.0,1,,0,0.6296405324165655
12752776,the tale of despereaux,"['Comedy', 'Fantasy', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy""]",0.8403719962377808,6.1,-0.41238610406446474,2,2,0.5,4,"(0.474, 0.526]",1,0.6137205715045145
770156,but i'm a cheerleader,"['Comedy', 'Romantic comedy', 'Gay', 'Drama', 'Satire', 'Gay Interest', 'Teen', 'Comedy-drama', 'Gay Themed']",0.29487026848213765,6.8,-0.4142926019057196,1,3,0.25,4,"(0.211, 0.263]",0,0.622768630817655
6831954,the king and i,"['Musical', ""Children's"", 'Music', 'Family Film', 'Animation']",0.29487026848213765,7.4,-0.45960435575344066,3,0,1.0,3,"(0.947, 1.0]",1,0.6232017540675914
5836236,the age of innocence,"['Romance Film', 'Drama']",-0.0687975500216244,6.7,-0.5673942058669446,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6301950969432983
279813,raising arizona,"['Comedy', 'Mystery', 'Cult', 'Domestic Comedy', 'Crime Comedy', 'Crime Fiction', 'Adventure', 'Black comedy']",-0.4324653685253865,7.3,0.009154326868827703,5,2,0.7142857142857143,7,"(0.684, 0.737]",1,0.6306710417775052
261402,robin hood: prince of thieves,"['Costume drama', 'Romance Film', 'Action/Adventure', 'Drama', 'Costume Adventure', 'Period piece', 'Swashbuckler films', 'Adventure', 'Romantic drama']",-0.19002015618954507,6.9,0.2344473387777751,6,5,0.5454545454545454,11,"(0.526, 0.579]",1,0.6245540606258165
1189614,the perfect score,"['Comedy', 'Teen', 'Crime Fiction', 'LGBT', 'Short Film']",0.5979267839019394,5.7,-0.4654732243657984,2,4,0.3333333333333333,6,"(0.316, 0.368]",0,0.6182539458325202
548259,van helsing,"['Costume drama', 'Superhero movie', 'Mystery', 'Horror', 'Action/Adventure', 'Thriller', 'Drama', 'Monster', 'Action', 'Steampunk', 'Creature Film', 'Fantasy', 'Swashbuckler films', 'Costume Horror', 'Adventure']",0.5979267839019394,6.1,0.5313106727397682,3,4,0.42857142857142855,7,"(0.421, 0.474]",0,0.6086348215420396
1685440,men of honor,"['Biography', 'Biopic [feature]', 'Drama']",0.355481571566098,7.2,-0.08404393564315446,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6186035105971361
734207,oldboy,"['Mystery', 'Action', 'Kafkaesque', 'Drama', 'Thriller', 'Martial Arts Film', 'World cinema']",0.5373154808179791,8.4,1.8512321957061884,1,3,0.25,4,"(0.211, 0.263]",0,0.5967908662801
28063569,the lorax,"['Comedy', 'Musical', 'Computer Animation', 'Family Film', 'Animation']",1.082817208573622,7.9,-0.5546501522559172,8,2,0.8,10,"(0.789, 0.842]",1,0.6110585569503765
76383,the ten commandments,"['Costume drama', 'Roadshow theatrical release', 'History', 'Drama', 'Christian film', 'Epic', 'Adventure', 'Remake']",-2.311415764128157,6.8,-0.5575079335561075,3,5,0.375,8,"(0.368, 0.421]",0,0.6659542188329538
168597,big,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Coming of age', 'Fantasy', 'Fantasy Comedy', 'Family Film']",-0.37185406544142613,7.3,0.35504806819983475,3,4,0.42857142857142855,7,"(0.421, 0.474]",0,0.6263918566806335
34130,wargames,"['Science Fiction', 'Thriller']",-0.6749105808612278,7.1,-0.1442263726526634,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.636069125397619
